participant_id,trial_id,TRIAL_INDEX,sentence,voice_id,image_id,stim_id,mean_saccade_amplitude,mean_saccade_duration,mean_saccade_velocity,mean_peak_velocity,n_saccades
edf24,edf24_32,32,exp_images/sentences/active_boy_vegetables.jpg,ACT,IMG_18,STIM_72,1.1775000000000002,24.5,53.8975,79.5575,4
edf24,edf24_33,33,exp_images/sentences/active_girl_cake.jpg,ACT,IMG_15,STIM_69,0.7866666666666666,18.666666666666668,41.43,54.806666666666665,3
edf24,edf24_34,34,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,1.91875,26.75,64.4975,88.32000000000001,8
edf24,edf24_35,35,exp_images/sentences/passive_women_letter.jpg,PWA,IMG_17,STIM_89,2.5450000000000004,39.333333333333336,75.20666666666666,107.64333333333333,6
edf24,edf24_36,36,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,2.172,28.2,72.30499999999999,105.66,10
edf24,edf24_4,4,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,4.57125,40.75,102.495,169.41125,8
edf24,edf24_5,5,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,4.14,38.0,101.65000000000002,167.30166666666665,6
edf24,edf24_6,6,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,2.6375,33.25,74.97749999999999,111.73999999999998,8
edf24,edf24_7,7,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,3.844285714285714,37.142857142857146,94.04857142857144,155.9257142857143,7
edf24,edf24_8,8,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,2.6933333333333334,29.666666666666668,73.65166666666667,118.50833333333334,6
edf24,edf24_9,9,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,2.658,30.8,77.326,116.2,5
edf25,edf25_1,1,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,2.9183333333333343,48.666666666666664,128.02999999999997,439.6972222222222,18
edf25,edf25_10,10,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,2.377058823529412,65.88235294117646,142.71352941176468,655.5541176470588,17
edf25,edf25_11,11,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,2.906666666666667,68.93333333333334,176.33466666666664,717.2006666666667,15
edf25,edf25_12,12,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,3.1942857142857144,46.57142857142857,116.92499999999998,313.42785714285714,14
edf25,edf25_13,13,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,11.028666666666668,80.93333333333334,193.55999999999997,527.3866666666667,15
edf25,edf25_14,14,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,7.411333333333333,125.06666666666666,206.39866666666666,919.7186666666669,15
edf25,edf25_15,15,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,4.126,69.6,154.618,436.8593333333334,15
edf25,edf25_16,16,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,2.4475,60.75,117.04624999999997,448.1881249999999,16
edf25,edf25_17,17,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,2.1225,64.5,110.97625000000001,366.5375,16
edf25,edf25_18,18,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,2.838571428571428,102.28571428571429,211.94714285714284,827.2428571428572,14
edf25,edf25_19,19,exp_images/sentences/Letter.jpg,ACT,IMG_17,STIM_17,2.4878571428571425,48.714285714285715,100.54285714285713,233.8192857142857,14
edf25,edf25_2,2,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,3.7482352941176473,85.6470588235294,214.34176470588235,864.0041176470588,17
edf25,edf25_20,20,exp_images/sentences/Bucket.jpg,ACT,IMG_09,STIM_09,2.1846666666666663,63.333333333333336,129.08800000000002,488.60866666666675,15
edf25,edf25_21,21,exp_images/sentences/Folded-clothes.jpg,ACT,IMG_06,STIM_06,2.982857142857143,78.85714285714286,163.15,624.2542857142856,14
edf25,edf25_22,22,exp_images/sentences/Closed-door-passive.jpg,PWA,IMG_10,STIM_28,4.313076923076923,57.07692307692308,116.52615384615385,424.05153846153854,13
edf25,edf25_23,23,exp_images/sentences/Lamp-passive.jpg,PWA,IMG_01,STIM_19,3.039411764705882,66.58823529411765,168.05764705882353,634.4470588235296,17
edf25,edf25_24,24,exp_images/sentences/Washed-scooter-passive.jpg,PWA,IMG_14,STIM_32,2.3315384615384613,93.07692307692308,163.58692307692309,769.9792307692309,13
edf25,edf25_25,25,exp_images/sentences/Pushed-box-woa.jpg,PNA,IMG_05,STIM_41,2.3091666666666666,83.16666666666667,146.21499999999997,547.7341666666665,12
edf25,edf25_26,26,exp_images/sentences/Sapling-woa.jpg,PNA,IMG_03,STIM_39,2.998666666666667,80.4,130.16266666666664,454.39799999999997,15
edf25,edf25_27,27,exp_images/sentences/Shrub-woa.jpg,PNA,IMG_04,STIM_40,3.6906666666666665,104.26666666666667,157.12666666666664,729.7473333333334,15
edf25,edf25_28,28,exp_images/sentences/active_dog_hole.jpg,ACT,IMG_13,STIM_67,4.853529411764706,96.33333333333333,184.62333333333333,791.5922222222222,18
edf25,edf25_29,29,exp_images/sentences/active_child_frisbee.jpg,ACT,IMG_12,STIM_66,4.046250000000001,66.75,146.551875,474.465,16
edf25,edf25_3,3,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,2.298666666666667,83.73333333333333,197.19999999999996,959.3726666666665,15
edf25,edf25_30,30,exp_images/sentences/active_child_tabla.jpg,ACT,IMG_11,STIM_65,2.7118749999999996,70.625,113.385625,350.235,16
edf25,edf25_31,31,exp_images/sentences/passive_artist_picture.jpg,PWA,IMG_07,STIM_79,3.1247058823529414,81.6470588235294,154.52411764705883,787.3276470588235,17
edf25,edf25_32,32,exp_images/sentences/passive_girl_cake.jpg,PWA,IMG_15,STIM_87,3.1512499999999997,72.125,117.17937500000001,350.45812499999994,16
edf25,edf25_33,33,exp_images/sentences/passive_girl_window.jpg,PWA,IMG_02,STIM_74,3.117142857142857,87.28571428571429,173.44928571428574,596.6221428571429,14
edf25,edf25_34,34,exp_images/sentences/noagent_girl_dog.jpg,PNA,IMG_16,STIM_106,3.952666666666667,72.8,134.682,499.91399999999993,15
edf25,edf25_35,35,exp_images/sentences/noagent_boy_vegetables.jpg,PNA,IMG_18,STIM_108,3.1862500000000002,82.875,126.045625,412.75312499999995,16
edf25,edf25_36,36,exp_images/sentences/noagent_boy_vase.jpg,PNA,IMG_08,STIM_98,1.5485714285714285,130.28571428571428,185.11999999999998,949.6771428571428,7
edf25,edf25_4,4,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,2.2846666666666673,53.2,142.68333333333334,436.9446666666666,15
edf25,edf25_5,5,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,3.37,78.88888888888889,230.9261111111111,996.6938888888888,18
edf25,edf25_6,6,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,1.4226666666666665,89.86666666666666,175.98066666666665,904.1453333333333,15
edf25,edf25_7,7,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,2.386666666666667,72.93333333333334,189.18666666666667,848.8613333333334,15
edf25,edf25_8,8,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,3.210555555555555,88.22222222222223,206.66722222222222,958.3972222222225,18
edf25,edf25_9,9,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,4.336250000000001,72.125,167.79937500000003,685.82875,16
edf26,edf26_1,1,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,1.5714285714285712,24.857142857142858,60.014999999999986,90.87214285714286,14
edf26,edf26_10,10,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,3.1623076923076923,31.384615384615383,88.51076923076924,141.3930769230769,13
edf26,edf26_11,11,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,1.8183333333333331,31.0,89.82833333333332,227.7211111111111,18
edf26,edf26_12,12,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,3.426470588235294,40.8235294117647,83.43882352941176,122.21352941176471,17
edf26,edf26_13,13,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,1.611,26.4,54.761,74.06500000000001,10
edf26,edf26_14,14,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,3.0208333333333335,42.0,142.4641666666667,364.43,12
edf26,edf26_15,15,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,2.7100000000000004,55.166666666666664,85.59416666666665,207.7225,12
edf26,edf26_16,16,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,1.9093750000000003,35.25,102.98062499999999,294.044375,16
edf26,edf26_17,17,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,1.96,29.5,63.894999999999996,82.435,4
edf26,edf26_18,18,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,2.1886666666666668,35.333333333333336,99.14333333333333,246.16066666666669,15
edf26,edf26_19,19,exp_images/sentences/Letter-passive.jpg,PWA,IMG_17,STIM_35,2.9700000000000006,33.333333333333336,87.88555555555556,148.06444444444443,9
edf26,edf26_2,2,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,3.1571428571428575,32.57142857142857,89.60571428571428,166.02785714285713,14
edf26,edf26_20,20,exp_images/sentences/Bucket-passive.jpg,PWA,IMG_09,STIM_27,2.5933333333333333,33.06666666666667,76.37133333333333,129.12133333333333,15
edf26,edf26_21,21,exp_images/sentences/Folded-clothes-passive.jpg,PWA,IMG_06,STIM_24,2.7735714285714286,33.714285714285715,79.7742857142857,126.36928571428574,14
edf26,edf26_22,22,exp_images/sentences/Closed-door-woa.jpg,PNA,IMG_10,STIM_46,1.7625,27.0,61.146249999999995,94.92,8
edf26,edf26_23,23,exp_images/sentences/Lamp-woa.jpg,PNA,IMG_01,STIM_37,3.0493333333333337,32.0,84.00666666666667,143.05,15
edf26,edf26_24,24,exp_images/sentences/Washed-scooter-woa.jpg,PNA,IMG_14,STIM_50,2.1664285714285714,27.571428571428573,71.58428571428571,108.38642857142857,14
edf26,edf26_25,25,exp_images/sentences/active_man_box.jpg,ACT,IMG_05,STIM_59,1.6366666666666667,26.11111111111111,54.40166666666667,75.01888888888888,18
edf26,edf26_26,26,exp_images/sentences/active_girl_sapling.jpg,ACT,IMG_03,STIM_57,1.6099999999999999,80.72727272727273,80.15303030303029,228.1381818181818,33
edf26,edf26_27,27,exp_images/sentences/active_man_shrub.jpg,ACT,IMG_04,STIM_58,1.3477777777777777,51.7037037037037,58.45037037037037,100.62592592592591,27
edf26,edf26_28,28,exp_images/sentences/passive_dog_hole.jpg,PWA,IMG_13,STIM_85,26.45,2613.0,916.69,3029.1899999999996,2
edf26,edf26_29,29,exp_images/sentences/passive_child_frisbee.jpg,PWA,IMG_12,STIM_84,5.74923076923077,60.92307692307692,160.98769230769233,481.61692307692306,13
edf26,edf26_3,3,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,3.9042857142857144,37.0,93.33285714285715,165.2571428571429,14
edf26,edf26_30,30,exp_images/sentences/passive_child_tabla.jpg,PWA,IMG_11,STIM_83,5.132666666666667,42.53333333333333,115.83200000000001,207.21399999999997,15
edf26,edf26_31,31,exp_images/sentences/noagent_artist_picture.jpg,PNA,IMG_07,STIM_97,2.4189473684210525,42.21052631578947,110.78105263157896,269.2973684210526,19
edf26,edf26_32,32,exp_images/sentences/noagent_girl_cake.jpg,PNA,IMG_15,STIM_105,2.477857142857143,31.0,76.57857142857142,122.99785714285713,14
edf26,edf26_33,33,exp_images/sentences/noagent_girl_window.jpg,PNA,IMG_02,STIM_92,2.6806666666666663,32.53333333333333,69.86200000000001,103.62933333333334,15
edf26,edf26_34,34,exp_images/sentences/Fed-dog.jpg,ACT,IMG_16,STIM_16,3.3446666666666665,35.733333333333334,87.24733333333334,141.09733333333332,15
edf26,edf26_35,35,exp_images/sentences/Veg.jpg,ACT,IMG_18,STIM_18,4.175555555555556,40.22222222222222,93.86222222222223,143.25111111111107,9
edf26,edf26_36,36,exp_images/sentences/Vase.jpg,ACT,IMG_08,STIM_08,1.8769230769230771,26.46153846153846,64.73692307692306,93.14923076923077,13
edf26,edf26_4,4,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,3.092777777777777,35.77777777777778,84.43055555555557,142.1494444444444,18
edf26,edf26_5,5,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,3.56,36.888888888888886,94.66944444444444,157.08833333333334,18
edf26,edf26_6,6,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,2.5249999999999995,31.125,77.38062500000001,122.51,16
edf26,edf26_7,7,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,3.146,31.6,86.40333333333334,138.16266666666667,15
edf26,edf26_8,8,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,3.0085714285714285,33.285714285714285,80.26357142857144,119.43357142857144,14
edf26,edf26_9,9,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,1.7007692307692308,26.153846153846153,63.67923076923077,85.66307692307691,13
edf27,edf27_1,1,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,3.26375,29.5,86.195,152.04375000000002,8
edf27,edf27_10,10,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,2.1166666666666663,28.0,67.05000000000001,100.20666666666668,9
edf27,edf27_11,11,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,3.39375,101.75,137.4475,373.69874999999996,8
edf27,edf27_12,12,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,5.207142857142856,44.0,111.66857142857143,194.60999999999999,7
edf27,edf27_13,13,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,3.2099999999999995,32.857142857142854,83.16571428571429,141.1357142857143,7
edf27,edf27_14,14,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,1.973333333333333,25.666666666666668,69.56166666666665,103.21999999999998,6
edf27,edf27_15,15,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,1.9545454545454546,26.545454545454547,66.79272727272728,94.26454545454544,11
edf27,edf27_16,16,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,2.8899999999999992,30.0,78.16333333333333,112.58333333333333,3
edf27,edf27_17,17,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,2.0357142857142856,76.0,157.74428571428572,909.9757142857144,7
edf27,edf27_18,18,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,3.0175,63.75,118.50375000000001,392.4875,8
edf27,edf27_19,19,exp_images/sentences/Letter-woa.jpg,PNA,IMG_17,STIM_53,3.2630769230769223,32.76923076923077,92.76307692307691,148.11538461538464,13
edf27,edf27_2,2,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,3.805454545454545,36.90909090909091,95.43818181818183,167.61818181818182,11
edf27,edf27_20,20,exp_images/sentences/Bucket-woa.jpg,PNA,IMG_09,STIM_45,1.9625,26.0,70.81,102.2575,4
edf27,edf27_21,21,exp_images/sentences/Folded-clothes-woa.jpg,PNA,IMG_06,STIM_42,3.675,36.0,91.596,154.22,10
edf27,edf27_22,22,exp_images/sentences/active_boy_door.jpg,ACT,IMG_10,STIM_64,1.0071428571428573,20.285714285714285,46.688571428571436,62.67857142857142,7
edf27,edf27_23,23,exp_images/sentences/active_girl_lamp.jpg,ACT,IMG_01,STIM_55,4.36,36.0,116.95666666666666,197.91,6
edf27,edf27_24,24,exp_images/sentences/active_driver_scooter.jpg,ACT,IMG_14,STIM_68,3.673076923076923,50.46153846153846,147.19692307692307,383.14769230769224,13
edf27,edf27_25,25,exp_images/sentences/passive_man_box.jpg,PWA,IMG_05,STIM_77,2.7114285714285713,31.428571428571427,80.55285714285715,114.92857142857143,7
edf27,edf27_26,26,exp_images/sentences/passive_girl_sapling.jpg,PWA,IMG_03,STIM_75,2.9258333333333333,54.333333333333336,93.4175,174.3691666666667,12
edf27,edf27_27,27,exp_images/sentences/passive_man_shrub.jpg,PWA,IMG_04,STIM_76,8.654285714285715,101.71428571428571,314.2142857142857,1616.2385714285713,7
edf27,edf27_28,28,exp_images/sentences/noagent_dog_hole.jpg,PNA,IMG_13,STIM_103,2.8290909090909087,56.36363636363637,97.41999999999999,354.04999999999995,11
edf27,edf27_29,29,exp_images/sentences/noagent_child_frisbee.jpg,PNA,IMG_12,STIM_102,3.1766666666666663,34.888888888888886,87.64777777777778,150.90444444444447,9
edf27,edf27_3,3,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,3.9189999999999996,37.2,103.654,170.714,10
edf27,edf27_30,30,exp_images/sentences/noagent_child_tabla.jpg,PNA,IMG_11,STIM_101,3.679090909090909,34.36363636363637,92.93363636363637,163.16,11
edf27,edf27_31,31,exp_images/sentences/Painting.jpg,ACT,IMG_07,STIM_07,3.4614285714285713,38.57142857142857,85.46285714285715,121.68571428571428,7
edf27,edf27_32,32,exp_images/sentences/Cake.jpg,ACT,IMG_15,STIM_15,1.921111111111111,80.44444444444444,78.88444444444445,115.0311111111111,9
edf27,edf27_33,33,exp_images/sentences/Window.jpg,ACT,IMG_02,STIM_02,3.050833333333333,58.833333333333336,92.67916666666669,141.13250000000002,12
edf27,edf27_34,34,exp_images/sentences/Fed-dog-passive.jpg,PWA,IMG_16,STIM_34,3.507142857142857,56.0,107.34857142857143,228.6942857142857,7
edf27,edf27_35,35,exp_images/sentences/Veg-passive.jpg,PWA,IMG_18,STIM_36,2.0035,47.7,70.1895,135.20499999999998,20
edf27,edf27_36,36,exp_images/sentences/Vase-passive.jpg,PWA,IMG_08,STIM_26,2.044285714285714,98.85714285714286,82.14857142857143,125.10142857142857,7
edf27,edf27_4,4,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,3.6088888888888895,38.0,88.49222222222221,150.7122222222222,9
edf27,edf27_5,5,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,2.3775000000000004,29.0,78.57499999999999,117.34875,8
edf27,edf27_6,6,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,3.405,34.0,86.31666666666666,141.76333333333335,6
edf27,edf27_7,7,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,2.8125,31.0,85.86625000000001,135.70125000000002,8
edf27,edf27_8,8,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,2.1870000000000003,49.09090909090909,94.62363636363638,156.47,11
edf27,edf27_9,9,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,2.76,88.25,206.4375,794.71,8
edf28,edf28_1,1,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,3.277333333333333,33.86666666666667,89.75733333333332,135.55933333333334,15
edf28,edf28_10,10,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,1.5708333333333335,25.333333333333332,58.93416666666667,88.31333333333333,12
edf28,edf28_11,11,UNDEFINED,UNDEFINED,IMG_17,UNDEFINED,1.261666666666667,81.0,115.39083333333333,418.05749999999995,12
edf28,edf28_12,12,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,1.0725,50.166666666666664,113.08416666666666,383.3925000000001,12
edf28,edf28_13,13,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,2.6952941176470584,68.0,98.38411764705882,237.2705882352941,17
edf28,edf28_14,14,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,3.8674999999999997,58.833333333333336,216.01166666666668,643.0408333333334,12
edf28,edf28_15,15,UNDEFINED,UNDEFINED,IMG_09,UNDEFINED,2.8555555555555556,53.55555555555556,326.6366666666666,1152.7766666666666,9
edf28,edf28_16,16,UNDEFINED,UNDEFINED,IMG_02,UNDEFINED,3.114,62.93333333333333,141.14399999999998,455.8426666666667,15
edf28,edf28_17,17,UNDEFINED,UNDEFINED,IMG_11,UNDEFINED,3.584545454545454,96.9090909090909,195.0018181818182,596.040909090909,11
edf28,edf28_18,18,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,2.9983333333333335,97.66666666666667,117.67777777777776,268.68888888888887,18
edf28,edf28_19,19,exp_images/sentences/active_women_letter.jpg,ACT,IMG_17,STIM_71,2.261818181818182,61.63636363636363,160.37727272727273,537.670909090909,11
edf28,edf28_2,2,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,1.6533333333333333,40.0,173.12666666666667,505.62777777777774,9
edf28,edf28_20,20,exp_images/sentences/active_boy_bucket.jpg,ACT,IMG_09,STIM_63,1.6658333333333333,44.166666666666664,136.48,545.3408333333333,12
edf28,edf28_21,21,exp_images/sentences/active_woman_clothes.jpg,ACT,IMG_06,STIM_60,2.5740000000000003,30.6,74.73499999999999,110.46300000000001,10
edf28,edf28_22,22,exp_images/sentences/passive_boy_door.jpg,PWA,IMG_10,STIM_82,1.1871428571428573,55.142857142857146,113.75142857142858,244.85428571428568,7
edf28,edf28_23,23,exp_images/sentences/passive_girl_lamp.jpg,PWA,IMG_01,STIM_73,1.3655555555555556,24.22222222222222,54.97333333333333,77.50666666666666,9
edf28,edf28_24,24,exp_images/sentences/passive_driver_scooter.jpg,PWA,IMG_14,STIM_86,1.8457142857142859,62.0,102.67499999999998,451.7950000000001,14
edf28,edf28_25,25,exp_images/sentences/noagent_man_box.jpg,PNA,IMG_05,STIM_95,1.8125,27.5,64.42083333333333,90.69166666666668,12
edf28,edf28_26,26,exp_images/sentences/noagent_girl_sapling.jpg,PNA,IMG_03,STIM_93,2.4172727272727275,31.454545454545453,76.85909090909091,106.29727272727273,11
edf28,edf28_27,27,exp_images/sentences/noagent_man_shrub.jpg,PNA,IMG_04,STIM_94,2.6641666666666666,31.666666666666668,82.66,117.2375,12
edf28,edf28_28,28,exp_images/sentences/Dog-dug.jpg,ACT,IMG_13,STIM_13,2.3604999999999996,94.6,83.3835,172.07200000000003,20
edf28,edf28_29,29,exp_images/sentences/Frisbee.jpg,ACT,IMG_12,STIM_12,3.9623529411764706,48.94117647058823,98.51176470588234,170.20470588235293,17
edf28,edf28_3,3,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,3.5815384615384613,42.0,85.09076923076921,134.26076923076923,13
edf28,edf28_30,30,exp_images/sentences/Tabla.jpg,ACT,IMG_11,STIM_11,2.4116666666666666,30.0,75.5525,108.78583333333331,12
edf28,edf28_31,31,exp_images/sentences/Painting-passive.jpg,PWA,IMG_07,STIM_25,2.5163157894736843,59.89473684210526,114.50526315789473,348.478947368421,19
edf28,edf28_32,32,exp_images/sentences/Cake-passive.jpg,PWA,IMG_15,STIM_33,1.8127272727272727,53.27272727272727,123.62454545454547,460.2781818181818,11
edf28,edf28_33,33,exp_images/sentences/Window-passive.jpg,PWA,IMG_02,STIM_20,2.8393333333333333,52.53333333333333,132.186,452.7366666666667,15
edf28,edf28_34,34,exp_images/sentences/Fed-dog-woa.jpg,PNA,IMG_16,STIM_52,1.3466666666666667,27.333333333333332,63.53555555555555,93.22666666666666,9
edf28,edf28_35,35,exp_images/sentences/Veg-woa.jpg,PNA,IMG_18,STIM_54,1.5352000000000001,55.28,73.2428,146.49,25
edf28,edf28_36,36,exp_images/sentences/Vase-woa.jpg,PNA,IMG_08,STIM_44,1.9516666666666664,31.88888888888889,71.21222222222222,103.93388888888889,18
edf28,edf28_4,4,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,2.297916666666667,60.083333333333336,131.07708333333332,357.43083333333334,24
edf28,edf28_5,5,UNDEFINED,UNDEFINED,IMG_16,UNDEFINED,1.649230769230769,44.15384615384615,122.84846153846154,368.426923076923,13
edf28,edf28_6,6,UNDEFINED,UNDEFINED,IMG_05,UNDEFINED,2.3649999999999998,50.8,144.949,502.729,10
edf28,edf28_7,7,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,1.3358333333333332,84.16666666666667,241.61166666666668,1017.3525000000001,12
edf28,edf28_8,8,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,2.4670588235294115,65.6470588235294,153.92647058823528,583.1547058823529,17
edf28,edf28_9,9,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,3.4318181818181817,58.72727272727273,87.1490909090909,156.34727272727275,11
edf29,edf29_1,1,UNDEFINED,UNDEFINED,IMG_07,UNDEFINED,3.820909090909091,35.45454545454545,95.73727272727272,172.1818181818182,11
edf29,edf29_10,10,UNDEFINED,UNDEFINED,IMG_15,UNDEFINED,1.7790000000000004,27.4,63.863000000000014,107.798,10
edf29,edf29_11,11,UNDEFINED,UNDEFINED,IMG_01,UNDEFINED,2.778333333333333,33.0,82.25166666666668,153.10916666666665,12
edf29,edf29_12,12,UNDEFINED,UNDEFINED,IMG_08,UNDEFINED,2.3227272727272728,30.0,77.29545454545456,134.70545454545456,11
edf29,edf29_13,13,UNDEFINED,UNDEFINED,IMG_13,UNDEFINED,3.171818181818182,32.36363636363637,94.62818181818183,176.16454545454545,11
edf29,edf29_14,14,UNDEFINED,UNDEFINED,IMG_14,UNDEFINED,4.882666666666667,41.86666666666667,106.86,189.71866666666662,15
edf29,edf29_15,15,UNDEFINED,UNDEFINED,IMG_10,UNDEFINED,2.738888888888889,35.111111111111114,78.02888888888889,137.45333333333332,9
edf29,edf29_16,16,UNDEFINED,UNDEFINED,IMG_18,UNDEFINED,2.918,32.8,80.04499999999999,141.68,10
edf29,edf29_17,17,UNDEFINED,UNDEFINED,IMG_06,UNDEFINED,2.1700000000000004,30.0,75.184,124.583,10
edf29,edf29_18,18,UNDEFINED,UNDEFINED,IMG_12,UNDEFINED,3.126666666666667,32.4,88.08066666666669,151.06333333333336,15
edf29,edf29_19,19,exp_images/sentences/passive_women_letter.jpg,PWA,IMG_17,STIM_89,2.3890000000000002,56.8,92.91799999999999,200.52399999999997,10
edf29,edf29_2,2,UNDEFINED,UNDEFINED,IMG_03,UNDEFINED,2.7424999999999997,31.25,81.99125000000001,146.7525,8
edf29,edf29_20,20,exp_images/sentences/passive_boy_bucket.jpg,PWA,IMG_09,STIM_81,1.973076923076923,26.615384615384617,67.60769230769232,110.93307692307691,13
edf29,edf29_21,21,exp_images/sentences/passive_woman_clothes.jpg,PWA,IMG_06,STIM_78,3.2920000000000003,40.4,78.21600000000001,132.554,5
edf29,edf29_22,22,exp_images/sentences/noagent_boy_door.jpg,PNA,IMG_10,STIM_100,1.8499999999999999,55.55555555555556,97.59333333333332,303.5722222222223,9
edf29,edf29_23,23,exp_images/sentences/noagent_girl_lamp.jpg,PNA,IMG_01,STIM_91,1.8545454545454547,26.727272727272727,62.799090909090914,107.9118181818182,11
edf29,edf29_24,24,exp_images/sentences/noagent_driver_scooter.jpg,PNA,IMG_14,STIM_104,5.0675,42.5,112.87916666666666,202.34333333333333,12
edf29,edf29_25,25,exp_images/sentences/Pushed-box.jpg,ACT,IMG_05,STIM_05,2.3233333333333333,30.333333333333332,71.64833333333333,120.90500000000002,12
edf29,edf29_26,26,exp_images/sentences/Sapling.jpg,ACT,IMG_03,STIM_03,3.3088888888888888,32.44444444444444,97.06666666666666,167.65666666666664,9
edf29,edf29_27,27,exp_images/sentences/Shrub.jpg,ACT,IMG_04,STIM_04,2.828571428571429,32.142857142857146,85.26357142857141,146.6835714285714,14
edf29,edf29_28,28,exp_images/sentences/Dog-dug-passive.jpg,PWA,IMG_13,STIM_31,2.3625,28.666666666666668,74.27416666666667,124.68333333333335,12
edf29,edf29_29,29,exp_images/sentences/Frisbee-passive.jpg,PWA,IMG_12,STIM_30,3.4790909090909095,33.27272727272727,89.33909090909093,143.37181818181818,11
edf29,edf29_3,3,UNDEFINED,UNDEFINED,IMG_04,UNDEFINED,3.5028571428571427,39.142857142857146,90.06999999999998,164.4928571428571,7
edf29,edf29_30,30,exp_images/sentences/Tabla-passive.jpg,PWA,IMG_11,STIM_29,2.955,43.77777777777778,102.30666666666667,209.79333333333332,9
edf29,edf29_31,31,exp_images/sentences/Painting-woa.jpg,PNA,IMG_07,STIM_43,2.980625,48.375,118.63000000000002,350.300625,16
edf29,edf29_32,32,exp_images/sentences/Cake-woa.jpg,PNA,IMG_15,STIM_51,2.7550000000000003,96.66666666666667,163.8975,699.4408333333332,12
